,Script_Index,Phrase,Tokens,Nbr_tokens,Type_voix,Genre,Script_Original
4721,4556,Avec le e-2008 100% électrique. PEUGEOT souhaite bonne chance à Miss France 2023.,"['avec', 'le', 'e-2008', '100', 'électrique', 'peugeot', 'souhaiter', 'bon', 'chance', 'à', 'miss', 'france', '2023']",13,Voix-off,Femme,"Voix femme : "" Avec le e-2008 100% électrique. PEUGEOT souhaite bonne chance à Miss France 2023. """
4722,4557,Pourquoi certaines choses nous attirent ?,"['pourquoi', 'certain', 'chose', 'nous', 'attirer']",5,Voix-off,Femme,"Voix femme : "" Pourquoi certaines choses nous attirent ?
 ... Pourquoi certaines choses nous parlent plus que d'autres ?
 ... Chez PEUGEOT, ...
 ... nos voitures ne sont pas seulement faites de métal ...
 ... et de verre, ...
 ... mais aussi de passion et d'histoire.
 ... Car ce qui nous attire vraiment, ...
 ... parle avant tout à notre coeur. """
4723,4558,Noa !,['noa'],1,Acteur,Femme,"Voix homme (1)  : "" C'est en 1912, sur les coups de midi, ...
 (1) ... qu'avec ma chère Rose, ...
 (1) ... nous ouvrîmes notre épicerie.
 (1) ... Et après seulement quelques années, ...
 (1) ... notre premier enfant naissait.
 (1) ... En 1924, ...
 (1) ... l'épicerie devint un salon de thé.
 (1) ... Et notre petite Delphine, oh la voici, ...
 (1) ... entra dans sa 8ème année.
 (1) ... Mais elle préférait les sorbets !
 (1) ... Alors le salon devint un glacier.
 (1) ... Et avec arriva Noa ...
La femme (2) : "" Noa ! ""
 (1) ... qui était un vrai fripon !
 (1) ... Mais qui, lorsqu'il découvrit la musique, ...
 (1) ... eut une révélation.
 (1) ... Les années 50 passèrent puis ...
 (1) ... les années 60 suivirent.
 (1) ... Lorsqu'arrivèrent les années 70, Noa avait trouvé sa voie.
 (1) ... Du rock au disco, il avait tout écouté.
 (1) ... Mais lorsqu'il rencontra pour la première fois Yasmine, ...
 (1) ... eh bien il faillit tout laisser tomber.
 
 (1) ... Heureusement pour lui, ce simple premier regard suffit.
 (1) ... Et ceci menant à cela, Paul naquit.
 (1) ... Il était très doué pour le flipper ...
 (1) ... mais beaucoup moins pour les maths !
 (1) ... Voyez-vous, il était plutôt un pilote de vaisseau spatial, ...
 (1) ... un expert (...) en art martial.
 (1) ... Alors il ouvrit une salle d'arcade, ...
 (1) ... jusqu'à ce qu'un certain film lui fasse faire volte-face.
 
 (1) ... Des films d'action aux comédies, tout le monde était servi.
 (1) ... Mais un jour, d'un simple clic, ...
 (1) ... ils firent une découverte inopinée.
 (1) ... Et pour la première fois, la boutique due fermer...
 (1) ... Vous pouvez penser qu'ici s'achève notre route.
 (1) ... Mais notre histoire n'est pas un chemin tout tracé, c'est un cycle.
 
 (1) ... Alors à Paul maintenant ...
 (1) ... de raconter la suite.  """
4724,4559,Ne changeons pas notre façon de vivre avec les voitures.,"['ne', 'changer', 'pas', 'notre', 'façon', 'de', 'vivre', 'avec', 'le', 'voiture']",10,Voix-off,Femme,"Voix femme : "" Ne changeons pas notre façon de vivre avec les voitures.
 ... Changeons les voitures. """
4725,4560,Pas mal non plus la vôtre !,"['pas', 'mal', 'non', 'plus', 'le', 'vôtre']",6,Acteur,Femme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 La femme (2) : "" Pas mal non plus la vôtre !
 
 
 (1) ... C'est vert !
 (2) ... C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 
 (1) ... Vraiment bizarres ! ""
 
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous. Profitez de nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4726,4560,"Non, il a raison, c'est vert ! Allons-y !","['non', 'il', 'avoir', 'raison', 'ce', 'être', 'vert', 'allons', 'y']",9,Acteur,Homme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 La femme (2) : "" Pas mal non plus la vôtre !
 
 
 (1) ... C'est vert !
 (2) ... C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 
 (1) ... Vraiment bizarres ! ""
 
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous. Profitez de nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4727,4561,"Nouveau RENAULT AUSTRAL E-TECH Full Hybrid, ...","['nouveau', 'renault', 'austral', 'e-tech', 'full', 'hybrid']",6,Voix-off,Homme,"Voix homme : "" Nouveau RENAULT AUSTRAL E-TECH Full Hybrid, ...
 ... à découvrir pendant les portes ouvertes du 12 au 16 janvier. """
4728,4562,"Parce que nous ne sommes pas que des automobilistes, ...","['parce', 'que', 'nous', 'ne', 'être', 'pas', 'que', 'un', 'automobiliste']",9,Voix-off,Femme,"Voix femme : "" Parce que nous ne sommes pas que des automobilistes, ...
 ... les technologies RENAULT ...
 ... améliorent la sécurité de tous sur la route.
 
 ... Human First Program, ...
 ... la sécurité par RENAULT. """
4729,4564,Ne gardez que l'essentiel !,"['ne', 'garder', 'que', 'le', 'essentiel']",5,Voix-off,Homme,"Voix homme : "" Ne gardez que l'essentiel !
 ... Comme le multimédia sur votre smartphone grâce au Media Control.
 ... Nouvelle DACIA SANDERO Eco-G avec 4 ans d'entretien inclus est toujours à prix DACIA.
 
 ... En janvier, profitez des essais DACIA pour découvrir la nouvelle gamme DACIA. """
4730,4565,"Ne gardez que l'essentiel, ...","['ne', 'garder', 'que', 'le', 'essentiel']",5,Voix-off,Homme,"Voix homme : "" Ne gardez que l'essentiel, ...
 
 ... comme le GPL, environ 50 % moins cher que l'essence.
 ... Nouvelle DACIA SANDERO Eco-G avec 4 ans d'entretien inclus est toujours à prix DACIA.
 
 ... En janvier, profitez des essais DACIA pour découvrir la nouvelle gamme DACIA. """
4731,4566,Nouvelle CITROEN E-C4X électrique.,"['nouveau', 'citroen', 'e', 'c4x', 'électrique']",5,Voix-off,Femme,"Voix femme : "" Nouvelle CITROEN E-C4X électrique. """
4732,4567,L'instinct...,"['le', 'instinct']",2,Voix-off,Femme,"Voix femme : "" L'instinct...
 
 ... Une fulgurance qui nous pousse à agir.
 
 
 ... Constamment, ...
 ... nous devons nous réfréner, ...
 ... mais rien ne nous amène plus loin ...
 ... que notre voix intérieure.
 ... CUPRA BORN 100% électrique, ...
 ... autonomie exceptionnelle, jusqu'à 550 km. """
4733,4568,Prêt à défier la ville ?,"['prêt', 'à', 'défier', 'le', 'ville']",5,Voix-off,Femme,"Voix femme : "" Prêt à défier la ville ?
 ... Avec le nouveau CROSSOVER urbain par TOYOTA.
 
 
 
 
 ... Plus haute.
 ... Plus audacieuse.
 
 
 ... La nouvelle TOYOTA AYGO CROSS est disponible rapidement.
 ... Venez la découvrir. """
4734,4569,Assez de prises de tête !,"['assez', 'de', 'prise', 'de', 'tête']",5,Acteur,Femme,"La mère (1) : "" Assez de prises de tête !
 
 
 
 (1) ... Assez des imprévus !
 (1) ... Hey VOLKSWAGEN, emmène-nous à l'école ! ""
 
 Le père (2) : "" En revanche, ça, on en n'a jamais assez ! ""
 
 Voix femme (3) : "" TIGUAN, on n'en fera jamais assez pour la famille.
 (3) ... En ce moment, profitez de 5.000 euros d'avantage client pour l'achat d'un TIGUAN. Disponible immédiatement. ""
 Voix femme (4) : "" VOLKSWAGEN. """
4735,4569,"En revanche, ça, on en n'a jamais assez !","['en', 'revanche', 'cela', 'on', 'en', 'ne', 'avoir', 'jamais', 'assez']",9,Acteur,Homme,"La mère (1) : "" Assez de prises de tête !
 
 
 
 (1) ... Assez des imprévus !
 (1) ... Hey VOLKSWAGEN, emmène-nous à l'école ! ""
 
 Le père (2) : "" En revanche, ça, on en n'a jamais assez ! ""
 
 Voix femme (3) : "" TIGUAN, on n'en fera jamais assez pour la famille.
 (3) ... En ce moment, profitez de 5.000 euros d'avantage client pour l'achat d'un TIGUAN. Disponible immédiatement. ""
 Voix femme (4) : "" VOLKSWAGEN. """
4736,4572,Avec son design irrésistible ...,"['avec', 'son', 'design', 'irrésistible']",4,Voix-off,Femme,"Voix femme : "" Avec son design irrésistible ... 
 ... et jusqu'à 400 km d'autonomie, ... 
 ... la e-208 100% électrique ... 
 ... a tout pour plaire. 
 ... Même à un futur beau-père !
 ... PEUGEOT e-208, le véhicule 100% électrique ...
 ... le plus vendu en France. """
4737,4573,Avec son design irrésistible ...,"['avec', 'son', 'design', 'irrésistible']",4,Voix-off,Femme,"Voix femme : "" Avec son design irrésistible ...
 ... et jusqu'à 400 km d'autonomie, ...
 ... la e-208 100% électrique ...
 ... a tout pour plaire.
 ... Même à un futur beau-père !
 ... PEUGEOT e-208, le véhicule 100% électrique ...
 ... le plus vendu en France. """
4738,4574,"DS4 E-TENSE, quand la technologie rêve de voyage.","['ds4', 'e-tense', 'quand', 'le', 'technologie', 'rêv', 'de', 'voyage']",8,Voix-off,Homme,"Voix homme : "" DS4 E-TENSE, quand la technologie rêve de voyage.
 ... Réservez dès maintenant votre essai DS4 E-TENSE 225 CH hybride rechargeable. """
4739,4575,Qui a dit que l'electrification ne pouvait pas vous surprendre ?,"['qui', 'avoir', 'dire', 'que', 'le', 'electrification', 'ne', 'pouvoir', 'pas', 'vous', 'surprendre']",11,Voix-off,Homme,"Voix homme : "" Qui a dit que l'electrification ne pouvait pas vous surprendre ?
 
 
 
 
 
 
 
 
 
 ... Nouveau NISSAN QASHQAI E-POWER ...
 ... la motorisation unique, pour profiter du plaisir de l'électrique sans recharge. 
 
 ... Découvrez les avantages du nouveau NISSAN QASHQAI E-POWER en venant l'essayer en concession. """
4740,4576,Qui a dit que l'electrification ne pouvait pas vous surprendre ?,"['qui', 'avoir', 'dire', 'que', 'le', 'electrification', 'ne', 'pouvoir', 'pas', 'vous', 'surprendre']",11,Voix-off,Homme,"Voix homme : "" Qui a dit que l'electrification ne pouvait pas vous surprendre ?
 
 
 
 
 
 
 
 
 
 ... Nouveau NISSAN QASHQAI E-POWER ...
 ... la motorisation unique, pour profiter du plaisir de l'électrique sans recharge.
 
 ... Découvrez les avantages du nouveau NISSAN QASHQAI E-POWER en venant l'essayer en concession. """
4741,4578,Qui a dit que l'électrification ...,"['qui', 'avoir', 'dire', 'que', 'le', 'électrification']",6,Voix-off,Homme,"Voix homme : "" Qui a dit que l'électrification ...
 ... n'était pas taillée pour l'aventure ?
 
 
 
 
 
 
 
 ... Qui a dit qu'il fallait recharger ses batteries pour aller toujours plus loin ?
 
 
 
 ... Nouveau NISSAN X-TRAIL POWER, le motorisation unique. Pour profiter du plaisir de l'électrique sans recharge. 
 
 ... Découvrez les avantages du Nouveau NISSAN X-TRAIL E-POWER, en venant l'essayer en concession. """
4742,4579,Qui a dit que l'électrification ...,"['qui', 'avoir', 'dire', 'que', 'le', 'électrification']",6,Voix-off,Homme,"Voix homme : "" Qui a dit que l'électrification ...
 ... n'était pas taillée pour l'aventure ?
 
 
 
 
 
 
 
 ... Qui a dit qu'il fallait recharger ses batteries pour aller toujours plus loin ?
 
 
 
 ... Nouveau NISSAN X-TRAIL POWER, le motorisation unique. Pour profiter du plaisir de l'électrique sans recharge.
 
 ... Découvrez les avantages du Nouveau NISSAN X-TRAIL E-POWER, en venant l'essayer en concession. """
4743,4582,La boxe française.,"['le', 'boxe', 'français']",3,Acteur,Homme,"Voix homme (1) : "" Nous, les Français, avons inventé la course automobile. 
 
 (1) ... Nous avons aussi inventé le tennis. 
 
 (1) ... C'est nous encore qui avons inventé la boxe. 
 L'homme (2) : "" La boxe française. ""
 (1) ... En revanche, nous n'avons pas inventé le rugby. 
 
 (1) ... Nous l'avons réinventé. ""
 Voix femme (3) : "" RENAULT, partenaire majeur du XV de France. """
4744,4583,Approchez-vous !,"['approchez', 'vous']",2,Voix-off,Femme,"Voix femme : "" Approchez-vous !
 ... Plus près...
 ... La TOYOTA YARIS Cross GR Sport ...
 ... est au centre de toutes les attentions.
 
 ... Grâce à l'hybride TOYOTA, ...
 ... faites des économies d'énergie ...
 ... en parcourant 55% du temps de trajet en électrique.
 
 ... Roulez avec style, au volant de la TOYOTA YARIS Cross GR Sport.
 ... Profitez des portes ouvertes ce week-end pour passer à l'hybride TOYOTA. """
4745,4584,Approchez-vous !,"['approchez', 'vous']",2,Voix-off,Femme,"Voix femme : "" Approchez-vous !
 ... Plus près...
 ... La TOYOTA YARIS Cross GR Sport ...
 ... est au centre de toutes les attentions.
 
 ... Grâce à l'hybride TOTOTA, ...
 ... faites des économies d'énergie ...
 ... en parcourant 55% du temps de trajet en électrique.
 
 ... Roulez avec style, au volant de la TOYOTA YARIS Cross GR Sport.
 ... Profitez des portes ouvertes ce week-end pour passer à l'hybride TOYOTA. """
4746,4585,Prêt à défier la ville ?,"['prêt', 'à', 'défier', 'le', 'ville']",5,Voix-off,Femme,"Voix femme : "" Prêt à défier la ville ?
 ... Avec le nouveau CROSSOVER urbain par TOYOTA.
 
 
 
 
 ... Plus haute.
 ... Plus audacieuse.
 
 
 ... La nouvelle TOYOTA AYGO CROSS est disponible rapidement.
 ... Venez la découvrir pendant les journées portes ouvertes. """
4747,4586,Découvrez nouvelle CITROEN E-C4X électrique. Portes ouvertes ce week-end.,"['découvrir', 'nouveau', 'citroen', 'e', 'c4x', 'électrique', 'porte', 'ouvert', 'ce', 'week', 'end']",11,Voix-off,Femme,"Voix femme : "" Découvrez nouvelle CITROEN E-C4X électrique. Portes ouvertes ce week-end. """
4748,4587,Un design affirmé pour vous démarquer de la norme.,"['un', 'design', 'affirmer', 'pour', 'vous', 'démarquer', 'de', 'le', 'norme']",9,Voix-off,Homme,"Voix homme : "" Un design affirmé pour vous démarquer de la norme.
 ... Une expérience numérique simplifiée pour trouver un nouveau souffle.
 
 ... Une autonomie élevée avec recharge rapide pour aller toujours plus loin.
 
 
 ... Un styke épuré et audacieux.
 
 ... Des technologies innoventes pour un style de conduite unique.
 ... OPEL MOKKA-E, tout sauf normal.
 ... Ca, c'est OPEL.
 ... Pendant les portes ouvertes OPEL, MOKKA-E 100% électrique est à partir de 179 euros par mois. """
4749,4588,C'est bleu !,"['ce', 'être', 'bleu']",3,Acteur,Femme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 
 
 
 
 (1) ... C'est vert !
 La femme (2) : "" C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous. 
 (4) ... Profitez des nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4750,4588,"Non, il a raison, c'est vert ! Allons-y !","['non', 'il', 'avoir', 'raison', 'ce', 'être', 'vert', 'allons', 'y']",9,Acteur,Homme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 
 
 
 
 (1) ... C'est vert !
 La femme (2) : "" C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous. 
 (4) ... Profitez des nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4751,4589,C'est bleu !,"['ce', 'être', 'bleu']",3,Acteur,Femme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 
 
 
 
 (1) ... C'est vert !
 La femme (2) : "" C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous.
 (4) ... Profitez des nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4752,4589,"Non, il a raison, c'est vert ! Allons-y !","['non', 'il', 'avoir', 'raison', 'ce', 'être', 'vert', 'allons', 'y']",9,Acteur,Homme,"Leonardo DiCaprio (1) : "" Jolie voiture !
 
 
 
 
 (1) ... C'est vert !
 La femme (2) : "" C'est bleu ! ""
 L'homme (3) : "" Non, il a raison, c'est vert ! Allons-y ! ""
 
 Voix femme (4) : "" En 2023, FIAT étend le bonus écologique de 7000 euros à tous.
 (4) ... Profitez des nouvelles FIAT 500 dès 129 euros par mois, sans condition de reprise. """
4753,4590,"Toujours CLIO, maintenant hybride.","['toujours', 'clio', 'maintenant', 'hybride']",4,Voix-off,Femme,"Voix femme : "" Toujours CLIO, maintenant hybride. 
 
 ... RENAULT CLIO prêt a partir existe aussi en version essence. 
 ... Dès 140 euros par mois. Portes ouvertes du 12 au 16 janvier. """
4754,4591,"Toujours CLIO, maintenant hybride.","['toujours', 'clio', 'maintenant', 'hybride']",4,Voix-off,Femme,"Voix femme : "" Toujours CLIO, maintenant hybride.
 
 ... RENAULT CLIO prêt a partir existe aussi en version essence.
 ... Dès 140 euros par mois. Portes ouvertes du 12 au 16 janvier. """
4755,4592,Que voyez-vous ici ?,"['que', 'voir', 'vous', 'ici']",4,Voix-off,Femme,"Voix femme : "" Que voyez-vous ici ?
 ... L'histoire ou bien l'avenir ?
 
 
 
 
 
 
 
 
 
 
 ... ALFA ROMEO Tonale hybride rechargeable, rechargez vos émotions. """
4756,4593,"Pendant les journées electric freedom, découvrez la gamme JEEP, désormais 100% électrifiée.","['pendant', 'le', 'journée', 'electric', 'freedom', 'découvrir', 'le', 'gamme', 'jeep', 'désormais', '100', 'électrifier']",12,Voix-off,Homme,"Voix homme : "" Pendant les journées electric freedom, découvrez la gamme JEEP, désormais 100% électrifiée. 
 ... Et profitez de Compass e-hybride à partir de 344 euros par mois. """
4757,4594,Prêt à défier la ville ?,"['prêt', 'à', 'défier', 'le', 'ville']",5,Voix-off,Femme,"Voix femme : "" Prêt à défier la ville ?
 ... Avec le nouveau CROSSOVER urbain par TOYOTA.
 
 
 
 
 ... Plus haute.
 ... Plus audacieuse.
 
 
 ... En ce moment et seulement pendant les journées portes ouvertes, la nouvelle TOYOTA AYGO CROSS ...
 ... est à partirde  99 euros par mois. Entretien inclus."
4758,4595,"HYUNDAI IONIQ 6, c'est un grand pas pour l'électrique.","['hyundai', 'ioniq', '6', 'ce', 'être', 'un', 'grand', 'pas', 'pour', 'le', 'électrique']",11,Voix-off,Homme,"Voix homme : "" HYUNDAI IONIQ 6, c'est un grand pas pour l'électrique. 
 ... Awaken your world. 
 
 ... Pour une expérience inoubliable à bord de HYUNDAI IONIQ 6 100% électrique, ... 
 ... réservez votre essai sur HYUNDAI.FR. """
4759,4596,Avec son design irrésistible ...,"['avec', 'son', 'design', 'irrésistible']",4,Voix-off,Femme,"Voix femme : "" Avec son design irrésistible ...
 
 ... et son PEUGEOT i-cockpit 3D ...
 ... La 208 à tout pour plaire.
 ... Même à un futur beau-père !
 ... PEUGEOT 208, le véhicule le plus vendu en France."
4760,4597,Prêt à défier la ville ?,"['prêt', 'à', 'défier', 'le', 'ville']",5,Voix-off,Femme,"Voix femme : "" Prêt à défier la ville ?
 ... Avec le nouveau CROSSOVER urbain par TOYOTA.
 
 
 
 
 ... Plus haute.
 ... Plus audacieuse.
 
 
 ... En ce moment et seulement pendant les journées portes ouvertes, ...
 ... la nouvelle TOYOT AYGO CROSS est à partir de 99 euros par mois, entretien inclus. """
4761,4598,"Pendant les journées electric freedom, découvrez la gamme JEEP, désormais 100% électrifiée.","['pendant', 'le', 'journée', 'electric', 'freedom', 'découvrir', 'le', 'gamme', 'jeep', 'désormais', '100', 'électrifier']",12,Voix-off,Homme,"Voix homme : "" Pendant les journées electric freedom, découvrez la gamme JEEP, désormais 100% électrifiée.
 ... Et profitez de Compass e-hybride à partir de 344 euros par mois. """
4762,4599,"La vie est plus belle en couleur, ...","['le', 'vie', 'être', 'plus', 'bel', 'en', 'couleur']",7,Voix-off,Femme,"Voix femme : "" La vie est plus belle en couleur, ...
 ...  CITROEN C3 est à partir de 199 euros par mois, sans apport. 
 ... Avec garantie et assistance offertes pendant 4 ans.
 
 ... Et découvrez CITROEN C3 ELLE édition limitée. """
4763,4600,"La vie est plus belle en couleur, ...","['le', 'vie', 'être', 'plus', 'bel', 'en', 'couleur']",7,Voix-off,Femme,"Voix femme : "" La vie est plus belle en couleur, ...
 ...  CITROEN C3 est à partir de 199 euros par mois, sans apport.
 ... Avec garantie et assistance offertes pendant 4 ans.
 
 ... Et découvrez CITROEN C3 ELLE édition limitée. """
4764,4601,T'as trouvé ta vague ?,"['te', 'avoir', 'trouver', 'ton', 'vague']",5,Acteur,Homme,"L'homme (1) : "" T'as trouvé ta vague ?
 La femme (2) : "" Ouais ! La bleue, elle est bien là ! ""
 
 
 
 
 
 
 Voix femme (3) : "" En ce moment, CITROEN C3 AIRCROSS est à partir de 229 euros par mois, sans apport. 
 (3) ... Avec garantie et assistance offertes pendant 4 ans.  ""
 (1) ... Elles sont toutes bleues là ! """
4765,4601,"Ouais ! La bleue, elle est bien là !","['ouai', 'le', 'bleu', 'lui', 'être', 'bien', 'là']",7,Acteur,Femme,"L'homme (1) : "" T'as trouvé ta vague ?
 La femme (2) : "" Ouais ! La bleue, elle est bien là ! ""
 
 
 
 
 
 
 Voix femme (3) : "" En ce moment, CITROEN C3 AIRCROSS est à partir de 229 euros par mois, sans apport. 
 (3) ... Avec garantie et assistance offertes pendant 4 ans.  ""
 (1) ... Elles sont toutes bleues là ! """
4766,4603,Souvenez-vous à quel point vous aimiez les voitures électriques.,"['souvenez', '-vou', 'à', 'quel', 'point', 'vous', 'aimer', 'le', 'voiture', 'électrique']",10,Voix-off,Femme,"Voix femme : "" Souvenez-vous à quel point vous aimiez les voitures électriques.
 
 ... Gamme RENAULT E-TECH 100% électrique. """
4767,4604,Approchez-vous !,"['approchez', 'vous']",2,Voix-off,Femme,"Voix femme : "" Approchez-vous !
 ... Plus près...
 ... La TOYOTA YARIS Cross GR Sport ...
 ... est au centre de toutes les attentions.
 
 ... Grâce à l'hybride TOTOTA, ...
 ... faites des économies d'énergie ...
 ... en parcourant 55% du temps de trajet en électrique.
 
 ... Roulez avec style, au volant de la TOYOTA YARIS Cross GR Sport.
 ... Passer à l'hybride TOYOTA. """
4768,4606,"Toujours CLIO, maintenant hybride.","['toujours', 'clio', 'maintenant', 'hybride']",4,Voix-off,Femme,"Voix femme : "" Toujours CLIO, maintenant hybride.
 
 ... RENAULT CLIO prêt a partir existe aussi en version essence.
 ... Dès 140 euros par mois. """
4769,4608,Bienvenue à tous ceux qui débutent avec l'électrique.,"['bienvenu', 'à', 'tout', 'celui', 'qui', 'débuter', 'avec', 'le', 'électrique']",9,Voix-off,Homme,"Voix homme : "" Bienvenue à tous ceux qui débutent avec l'électrique.
 
 
 
 ... Et en ce moment dans le réseau Renew, profitez de 1000 euros de bonus écologique, sur ZOE E-Tech 100% électrique d'occasion. """
4770,4609,"Oui, elles sont électriques.","['oui', 'lui', 'être', 'électrique']",4,Voix-off,Homme,"Voix homme : "" Oui, elles sont électriques.
 ... Mais ce n'est pas tout.
 ... Quand elles se rechargent, ...
 ... vous vous ressourcez.
 
 ... Elles transforment vos premières impressions ...
 ... en souvenirs mémorables.
 
 ... Maintenant, ...
 ... admirez à nouveau.
 
 ... Si vous regardez attentivement,  ...
 ... vous verrez qu'elles sont innovantes, ...
 ... électriques et tellement plus encore ! """
4771,4610,"Moins d'émissions de CO2, moins de consommation de carburant.","['moins', 'de', 'émission', 'de', 'co2', 'moins', 'de', 'consommation', 'de', 'carburant']",10,Voix-off,Femme,"Voix femme : "" Moins d'émissions de CO2, moins de consommation de carburant.
 ... Mais c'est quand même bien de ne pas s'en servir tout le temps.
 
 ... RENAULT CAPTUR E-TECH FULL HYBRIDE, jusqu'à 40% d'économie de carburant.
 
 ... RENAULT CAPTUR ""Prêt à partir"" existe aussi en version essence dès 220 €/mois. """
4772,4611,"Nouveau LEXUS RX HYBRIDE ou HYBRIDE RECHARGEABLE, toujours un temps d'avance.","['nouveau', 'lexu', 'r', 'hybride', 'ou', 'hybride', 'rechargeable', 'toujours', 'un', 'temps', 'de', 'avance']",12,Voix-off,Homme,"Voix homme : "" Nouveau LEXUS RX HYBRIDE ou HYBRIDE RECHARGEABLE, toujours un temps d'avance. """
4773,4612,"Pour le lancement d'ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.","['pour', 'le', 'lancement', 'de', 'enyaq', 'iv', 'on', 'avoir', 'vouloir', 'le', 'mettre', 'en', 'avant', 'au', 'travers', 'de', 'un', 'immersion', 'en', '3d.']",20,Acteur,Homme,"Homme (1) : "" Salut à tous, c'est Le Tone.
 (1) ... SKODA a installé un truc de dingue juste derrière moi.
 
 L'homme (2) : "" Pour le lancement d'ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.
 
 (1) ... C'est quoi la nouveauté de cet ENYAQ IV ?
 (2) ... Son autonomie allant jusqu'à 545 km. ""
 
 (1) ... Il ne reste plus qu'à l'essayer avec des essais à domicile sur SKODA. """
4774,4613,Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.,"['salut', 'à', 'tout', 'ce', 'être', 'le', 'tone', 'vous', 'vous', 'demander', 'ce', 'que', 'je', 'faire', 'sur', 'le', 'parvis', 'de', 'le', 'défense']",20,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
4775,4613,"Ouais, c'est top !","['ouais', 'ce', 'être', 'top']",4,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
